МЕТЕОРОЛОГИЧЕСКАЯ БАЗА ДАННЫХ,Unnamed: 1,Unnamed: 2,Unnamed: 3
"Табл. 2.5 Атмосферное давление, гПа",,,
Станция,Дата,На ур.станц.,На ур.моря
Екидин,2013-01-01 00:00:00,994,1021.8
Екидин,2013-01-02 00:00:00,995.6,1023.5
Екидин,2013-01-03 00:00:00,995.4,1024
Екидин,2013-01-04 00:00:00,1002.5,1032.3
Екидин,2013-01-05 00:00:00,1002.3,1031.1
Екидин,2013-01-06 00:00:00,996.3,1024.2
Екидин,2013-01-07 00:00:00,993.4,1021.5
Екидин,2013-01-08 00:00:00,994.1,1022.8
Екидин,2013-01-09 00:00:00,991.8,1020.1
Екидин,2013-01-10 00:00:00,987.5,1014.2
Екидин,2013-01-11 00:00:00,983.8,1010.5
Екидин,2013-01-12 00:00:00,981.4,1008.5
Екидин,2013-01-13 00:00:00,997.3,1025.9
Екидин,2013-01-14 00:00:00,989.6,1016.8
Екидин,2013-01-15 00:00:00,982.8,1010.2
Екидин,2013-01-16 00:00:00,995.6,1024
Екидин,2013-01-17 00:00:00,1002.3,1030.5
Екидин,2013-01-18 00:00:00,1002,1030.3
Екидин,2013-01-19 00:00:00,999.3,1027.3
Екидин,2013-01-20 00:00:00,993.8,1021.4
Екидин,2013-01-21 00:00:00,992.4,1020.1
Екидин,2013-01-22 00:00:00,984.6,1011.2
Екидин,2013-01-23 00:00:00,983.1,1009.5
Екидин,2013-01-24 00:00:00,988.5,1015.1
Екидин,2013-01-25 00:00:00,981.4,1007.5
Екидин,2013-01-26 00:00:00,991,1018.1
Екидин,2013-01-27 00:00:00,998.7,1026.9
Екидин,2013-01-28 00:00:00,1007.5,1036.8
Екидин,2013-01-29 00:00:00,1006.3,1035.5
Екидин,2013-01-30 00:00:00,1003.6,1032.5
Екидин,2013-01-31 00:00:00,997.9,1025.7
Екидин,2013-02-01 00:00:00,986.8,1013.4
Екидин,2013-02-02 00:00:00,985.8,1012.4
Екидин,2013-02-03 00:00:00,994,1021.8
Екидин,2013-02-04 00:00:00,1001.9,1030.2
Екидин,2013-02-05 00:00:00,1007.6,1036.1
Екидин,2013-02-06 00:00:00,1007.9,1035.8
Екидин,2013-02-07 00:00:00,1007.1,1034.5
Екидин,2013-02-08 00:00:00,1011.6,1039.9
Екидин,2013-02-09 00:00:00,1017.8,1046.9
Екидин,2013-02-10 00:00:00,1019.7,1048.7
Екидин,2013-02-11 00:00:00,1018,1047.1
Екидин,2013-02-12 00:00:00,1013.7,1042.7
Екидин,2013-02-13 00:00:00,1009.9,1038.7
Екидин,2013-02-14 00:00:00,1007.9,1036.8
Екидин,2013-02-15 00:00:00,1013.4,1041.9
Екидин,2013-02-16 00:00:00,1012.3,1041.3
Екидин,2013-02-17 00:00:00,1006,1034.7
Екидин,2013-02-18 00:00:00,999.9,1028.3
Екидин,2013-02-19 00:00:00,996.2,1023.7
Екидин,2013-02-20 00:00:00,997.7,1025.1
Екидин,2013-02-21 00:00:00,998.2,1026.7
Екидин,2013-02-22 00:00:00,999.1,1027.5
Екидин,2013-02-23 00:00:00,998.7,1026.9
Екидин,2013-02-24 00:00:00,999,1026.9
Екидин,2013-02-25 00:00:00,1005,1033.7
Екидин,2013-02-26 00:00:00,1003.4,1031.3
Екидин,2013-02-27 00:00:00,998.6,1026.8
Екидин,2013-02-28 00:00:00,983.2,1010.2
Екидин,2013-03-01 00:00:00,992.2,1020.7
Екидин,2013-03-02 00:00:00,987.8,1014.9
Екидин,2013-03-03 00:00:00,984.9,1011.4
Екидин,2013-03-04 00:00:00,989.4,1016
Екидин,2013-03-05 00:00:00,989.9,1016.7
Екидин,2013-03-06 00:00:00,982.4,1008.8
Екидин,2013-03-07 00:00:00,991.6,1019.1
Екидин,2013-03-08 00:00:00,1001.6,1029.6
Екидин,2013-03-09 00:00:00,991.5,1018.6
Екидин,2013-03-10 00:00:00,1002.1,1030.1
Екидин,2013-03-11 00:00:00,992.3,1019.2
Екидин,2013-03-12 00:00:00,988.7,1015.5
Екидин,2013-03-13 00:00:00,986.8,1013.2
Екидин,2013-03-14 00:00:00,981.1,1006.9
Екидин,2013-03-15 00:00:00,991.8,1018.3
Екидин,2013-03-16 00:00:00,1007.4,1034.4
Екидин,2013-03-17 00:00:00,1003.8,1030.4
Екидин,2013-03-18 00:00:00,994.4,1020.8
Екидин,2013-03-19 00:00:00,989,1015
Екидин,2013-03-20 00:00:00,988.5,1014.7
Екидин,2013-03-21 00:00:00,995.4,1022
Екидин,2013-03-22 00:00:00,992.2,1018.6
Екидин,2013-03-23 00:00:00,993.7,1020.1
Екидин,2013-03-24 00:00:00,996,1022.3
Екидин,2013-03-25 00:00:00,988.5,1014.3
Екидин,2013-03-26 00:00:00,985,1010.8
Екидин,2013-03-27 00:00:00,989.7,1015.8
Екидин,2013-03-28 00:00:00,991.8,1017.7
Екидин,2013-03-29 00:00:00,984.3,1009.6
Екидин,2013-03-30 00:00:00,991.5,1017.7
Екидин,2013-03-31 00:00:00,1001.3,1028.3
Екидин,2013-04-01 00:00:00,1012.2,1039.4
Екидин,2013-04-02 00:00:00,1009.3,1036.2
Екидин,2013-04-03 00:00:00,1008.3,1034.8
Екидин,2013-04-04 00:00:00,1004.7,1030.6
Екидин,2013-04-05 00:00:00,1001.3,1026.9
Екидин,2013-04-06 00:00:00,1001.4,1027
Екидин,2013-04-07 00:00:00,996.9,1022.4
Екидин,2013-04-08 00:00:00,991.2,1016.6
Екидин,2013-04-09 00:00:00,992,1017.1
Екидин,2013-04-10 00:00:00,991.7,1016.7
Екидин,2013-04-11 00:00:00,989.3,1014
Екидин,2013-04-12 00:00:00,985.7,1010.3
Екидин,2013-04-13 00:00:00,986.5,1011.8
Екидин,2013-04-14 00:00:00,991.3,1016.9
Екидин,2013-04-15 00:00:00,983.5,1009.1
Екидин,2013-04-16 00:00:00,987.7,1013.8
Екидин,2013-04-17 00:00:00,989.4,1015.5
Екидин,2013-04-18 00:00:00,993.2,1019.2
Екидин,2013-04-19 00:00:00,996.1,1022.2
Екидин,2013-04-20 00:00:00,991.3,1016.8
Екидин,2013-04-21 00:00:00,992.6,1018.1
Екидин,2013-04-22 00:00:00,985.5,1010.5
Екидин,2013-04-23 00:00:00,976.8,1001.6
Екидин,2013-04-24 00:00:00,980.2,1005
Екидин,2013-04-25 00:00:00,988,1013
Екидин,2013-04-26 00:00:00,982.6,1007.7
Екидин,2013-04-27 00:00:00,980,1005.4
Екидин,2013-04-28 00:00:00,985.5,1011
Екидин,2013-04-29 00:00:00,987.9,1013
Екидин,2013-04-30 00:00:00,991.6,1016.9
Екидин,2013-05-01 00:00:00,1002.3,1028.1
Екидин,2013-05-02 00:00:00,994.5,1019.8
Екидин,2013-05-03 00:00:00,992.7,1018.1
Екидин,2013-05-04 00:00:00,999.8,1025.5
Екидин,2013-05-05 00:00:00,996.9,1022.2
Екидин,2013-05-06 00:00:00,1000.4,1025.9
Екидин,2013-05-07 00:00:00,992.4,1017.4
Екидин,2013-05-08 00:00:00,981.4,1006
Екидин,2013-05-09 00:00:00,980.5,1005.7
Екидин,2013-05-10 00:00:00,990.3,1015.7
Екидин,2013-05-11 00:00:00,992.1,1017.5
Екидин,2013-05-12 00:00:00,986.1,1011.1
Екидин,2013-05-13 00:00:00,996.1,1021.6
Екидин,2013-05-14 00:00:00,992.9,1017.9
Екидин,2013-05-15 00:00:00,990.8,1015.6
Екидин,2013-05-16 00:00:00,991.2,1015.8
Екидин,2013-05-17 00:00:00,991,1015.6
Екидин,2013-05-18 00:00:00,981.6,1006.2
Екидин,2013-05-19 00:00:00,982.5,1007.8
Екидин,2013-05-20 00:00:00,981,1006.2
Екидин,2013-05-21 00:00:00,985.7,1010.9
Екидин,2013-05-22 00:00:00,985,1009.9
Екидин,2013-05-23 00:00:00,994.1,1019.6
Екидин,2013-05-24 00:00:00,997.4,1022.5
Екидин,2013-05-25 00:00:00,998.5,1023.7
Екидин,2013-05-26 00:00:00,998,1023
Екидин,2013-05-27 00:00:00,995.3,1019.8
Екидин,2013-05-28 00:00:00,993.9,1018.3
Екидин,2013-05-29 00:00:00,993.4,1017.8
Екидин,2013-05-30 00:00:00,991,1015.3
Екидин,2013-05-31 00:00:00,985.3,1009.5
Екидин,2013-06-01 00:00:00,978.8,1002.9
Екидин,2013-06-02 00:00:00,979.3,1003.7
Екидин,2013-06-03 00:00:00,981.7,1006.2
Екидин,2013-06-04 00:00:00,981.9,1006.3
Екидин,2013-06-05 00:00:00,988.7,1013.5
Екидин,2013-06-06 00:00:00,990.2,1014.7
Екидин,2013-06-07 00:00:00,988.3,1012.6
Екидин,2013-06-08 00:00:00,984.3,1008.7
Екидин,2013-06-09 00:00:00,981.2,1005.5
Екидин,2013-06-10 00:00:00,984.2,1008.8
Екидин,2013-06-11 00:00:00,986.8,1011.3
Екидин,2013-06-12 00:00:00,987.8,1012.3
Екидин,2013-06-13 00:00:00,988.1,1012.5
Екидин,2013-06-14 00:00:00,987.2,1011.3
Екидин,2013-06-15 00:00:00,991.4,1016.1
Екидин,2013-06-16 00:00:00,997.6,1022.6
Екидин,2013-06-17 00:00:00,995.6,1020.3
Екидин,2013-06-18 00:00:00,989.9,1014.2
Екидин,2013-06-19 00:00:00,987,1011.1
Екидин,2013-06-20 00:00:00,987.3,1011.2
Екидин,2013-06-21 00:00:00,987.6,1011.3
Екидин,2013-06-22 00:00:00,987.9,1011.7
Екидин,2013-06-23 00:00:00,985.1,1008.7
Екидин,2013-06-24 00:00:00,982.5,1006.3
Екидин,2013-06-25 00:00:00,982,1006.4
Екидин,2013-06-26 00:00:00,978.7,1003
Екидин,2013-06-27 00:00:00,976.7,1000.7
Екидин,2013-06-28 00:00:00,981.7,1005.7
Екидин,2013-06-29 00:00:00,981.3,1005.4
Екидин,2013-06-30 00:00:00,981.8,1006.1
Екидин,2013-07-01 00:00:00,983.5,1008.1
Екидин,2013-07-02 00:00:00,977.3,1002
Екидин,2013-07-03 00:00:00,971.1,996
Екидин,2013-07-04 00:00:00,980.4,1005.3
Екидин,2013-07-05 00:00:00,985.8,1010.4
Екидин,2013-07-06 00:00:00,989.2,1013.7
Екидин,2013-07-07 00:00:00,989.3,1013.5
Екидин,2013-07-08 00:00:00,985.9,1010.1
Екидин,2013-07-09 00:00:00,983.8,1007.9
Екидин,2013-07-10 00:00:00,980.3,1004.3
Екидин,2013-07-11 00:00:00,980.1,1004
Екидин,2013-07-12 00:00:00,979.9,1003.7
Екидин,2013-07-13 00:00:00,976.5,1000.5
Екидин,2013-07-14 00:00:00,974.2,998.2
Екидин,2013-07-15 00:00:00,982.2,1006.6
Екидин,2013-07-16 00:00:00,985.5,1010.3
Екидин,2013-07-17 00:00:00,983,1007.6
Екидин,2013-07-18 00:00:00,981.7,1006
Екидин,2013-07-19 00:00:00,979.2,1003.3
Екидин,2013-07-20 00:00:00,975.6,999.5
Екидин,2013-07-21 00:00:00,974.6,998.8
Екидин,2013-07-22 00:00:00,976.4,1000.5
Екидин,2013-07-23 00:00:00,981.7,1005.8
Екидин,2013-07-24 00:00:00,985.1,1009.1
Екидин,2013-07-25 00:00:00,981,1004.7
Екидин,2013-07-26 00:00:00,976.2,999.7
Екидин,2013-07-27 00:00:00,974.2,998.3
Екидин,2013-07-28 00:00:00,978,1002.2
Екидин,2013-07-29 00:00:00,981.9,1006
Екидин,2013-07-30 00:00:00,982.4,1006.4
Екидин,2013-07-31 00:00:00,977.1,1000.6
Екидин,2013-08-01 00:00:00,976.5,1000.3
Екидин,2013-08-02 00:00:00,979,1003
Екидин,2013-08-03 00:00:00,980.7,1004.9
Екидин,2013-08-04 00:00:00,980,1004
Екидин,2013-08-05 00:00:00,979.8,1003.9
Екидин,2013-08-06 00:00:00,978.2,1002.5
Екидин,2013-08-07 00:00:00,971.6,995.7
Екидин,2013-08-08 00:00:00,975.9,1000.2
Екидин,2013-08-09 00:00:00,976.5,1000.8
Екидин,2013-08-10 00:00:00,975.7,1000.2
Екидин,2013-08-11 00:00:00,979.4,1003.9
Екидин,2013-08-12 00:00:00,985.5,1009.9
Екидин,2013-08-13 00:00:00,990.5,1015.6
Екидин,2013-08-14 00:00:00,995.7,1020.6
Екидин,2013-08-15 00:00:00,998.4,1023.2
Екидин,2013-08-16 00:00:00,998.2,1022.8
Екидин,2013-08-17 00:00:00,996.2,1020.8
Екидин,2013-08-18 00:00:00,993.8,1018.3
Екидин,2013-08-19 00:00:00,989.9,1014.3
Екидин,2013-08-20 00:00:00,987,1011.3
Екидин,2013-08-21 00:00:00,982.3,1006.2
Екидин,2013-08-22 00:00:00,978.6,1002.4
Екидин,2013-08-23 00:00:00,979.2,1003.2
Екидин,2013-08-24 00:00:00,983,1007.5
Екидин,2013-08-25 00:00:00,989.9,1014.5
Екидин,2013-08-26 00:00:00,989.3,1013.7
Екидин,2013-08-27 00:00:00,984.2,1008.3
Екидин,2013-08-28 00:00:00,978.1,1002.2
Екидин,2013-08-29 00:00:00,983.4,1008.5
Екидин,2013-08-30 00:00:00,996.1,1021.4
Екидин,2013-08-31 00:00:00,999.5,1024.8
Екидин,2013-09-01 00:00:00,998,1023
Екидин,2013-09-02 00:00:00,994.6,1019.2
Екидин,2013-09-03 00:00:00,987.7,1012.1
Екидин,2013-09-04 00:00:00,985.2,1009.7
Екидин,2013-09-05 00:00:00,986.7,1011
Екидин,2013-09-06 00:00:00,989.9,1014.2
Екидин,2013-09-07 00:00:00,991.5,1015.7
Екидин,2013-09-08 00:00:00,986.2,1010.3
Екидин,2013-09-09 00:00:00,987.3,1012
Екидин,2013-09-10 00:00:00,988.1,1012.9
Екидин,2013-09-11 00:00:00,981.9,1006.6
Екидин,2013-09-12 00:00:00,990.2,1015.2
Екидин,2013-09-13 00:00:00,990.5,1015.5
Екидин,2013-09-14 00:00:00,990,1015.2
Екидин,2013-09-15 00:00:00,993.4,1018.7
Екидин,2013-09-16 00:00:00,996.4,1021.8
Екидин,2013-09-17 00:00:00,998.5,1024.5
Екидин,2013-09-18 00:00:00,996.3,1021.9
Екидин,2013-09-19 00:00:00,995.4,1021
Екидин,2013-09-20 00:00:00,999.7,1025.3
Екидин,2013-09-21 00:00:00,1001.9,1027.7
Екидин,2013-09-22 00:00:00,998.1,1023.7
Екидин,2013-09-23 00:00:00,989,1014.2
Екидин,2013-09-24 00:00:00,980.2,1004.9
Екидин,2013-09-25 00:00:00,973.3,997.5
Екидин,2013-09-26 00:00:00,980.5,1005.1
Екидин,2013-09-27 00:00:00,984.2,1009.4
Екидин,2013-09-28 00:00:00,994.5,1020.4
Екидин,2013-09-29 00:00:00,990.8,1016.3
Екидин,2013-09-30 00:00:00,982.6,1007.8
Екидин,2013-10-01 00:00:00,990.3,1016
Екидин,2013-10-02 00:00:00,996.4,1022.3
Екидин,2013-10-03 00:00:00,993.6,1019.3
Екидин,2013-10-04 00:00:00,986.3,1011.8
Екидин,2013-10-05 00:00:00,989.3,1015
Екидин,2013-10-06 00:00:00,984.7,1009.9
Екидин,2013-10-07 00:00:00,994.2,1020.2
Екидин,2013-10-08 00:00:00,997.4,1023.5
Екидин,2013-10-09 00:00:00,995,1021.2
Екидин,2013-10-10 00:00:00,1001.3,1027.3
Екидин,2013-10-11 00:00:00,1005.2,1031.2
Екидин,2013-10-12 00:00:00,1005.4,1031.4
Екидин,2013-10-13 00:00:00,997.1,1022.9
Екидин,2013-10-14 00:00:00,988.4,1013.9
Екидин,2013-10-15 00:00:00,986.7,1012.4
Екидин,2013-10-16 00:00:00,1000.1,1026.6
Екидин,2013-10-17 00:00:00,1001.5,1027.9
Екидин,2013-10-18 00:00:00,998.3,1024.6
Екидин,2013-10-19 00:00:00,1001.5,1027.5
Екидин,2013-10-20 00:00:00,995.9,1021.4
Екидин,2013-10-21 00:00:00,983.1,1008.2
Екидин,2013-10-22 00:00:00,994.8,1021
Екидин,2013-10-23 00:00:00,995.4,1021.4
Екидин,2013-10-24 00:00:00,998.3,1024.3
Екидин,2013-10-25 00:00:00,1000.6,1027.2
Екидин,2013-10-26 00:00:00,997.7,1024.1
Екидин,2013-10-27 00:00:00,998,1024.3
Екидин,2013-10-28 00:00:00,998.9,1024.9
Екидин,2013-10-29 00:00:00,998.9,1025
Екидин,2013-10-30 00:00:00,997.2,1023.5
Екидин,2013-10-31 00:00:00,997.9,1024.2
Екидин,2013-11-01 00:00:00,993.9,1019.9
Екидин,2013-11-02 00:00:00,994.2,1020.3
Екидин,2013-11-03 00:00:00,1003.8,1030.6
Екидин,2013-11-04 00:00:00,1004.1,1030.8
Екидин,2013-11-05 00:00:00,1002.9,1029.7
Екидин,2013-11-06 00:00:00,1001,1027.4
Екидин,2013-11-07 00:00:00,1004.8,1031.1
Екидин,2013-11-08 00:00:00,1007.6,1034.2
Екидин,2013-11-09 00:00:00,1006.2,1032.8
Екидин,2013-11-10 00:00:00,1002.6,1029.2
Екидин,2013-11-11 00:00:00,1011,1038.3
Екидин,2013-11-12 00:00:00,1010.3,1037.4
Екидин,2013-11-13 00:00:00,1003.2,1030.1
Екидин,2013-11-14 00:00:00,1001,1027.2
Екидин,2013-11-15 00:00:00,997.3,1023.7
Екидин,2013-11-16 00:00:00,988.4,1014.6
Екидин,2013-11-17 00:00:00,991.9,1018.1
Екидин,2013-11-18 00:00:00,991.7,1018
Екидин,2013-11-19 00:00:00,986.7,1012.9
Екидин,2013-11-20 00:00:00,1007.2,1034.2
Екидин,2013-11-21 00:00:00,1015.3,1042.8
Екидин,2013-11-22 00:00:00,1015.2,1042.9
Екидин,2013-11-23 00:00:00,1009.9,1037.3
Екидин,2013-11-24 00:00:00,1003.6,1030.8
Екидин,2013-11-25 00:00:00,1000.8,1027.7
Екидин,2013-11-26 00:00:00,999.7,1026.4
Екидин,2013-11-27 00:00:00,996.2,1023
Екидин,2013-11-28 00:00:00,989.9,1016.3
Екидин,2013-11-29 00:00:00,983.8,1009.7
Екидин,2013-11-30 00:00:00,992.1,1018.6
Екидин,2013-12-01 00:00:00,985.6,1012
Екидин,2013-12-02 00:00:00,997.3,1024.6
Екидин,2013-12-03 00:00:00,990.9,1017.4
Екидин,2013-12-04 00:00:00,976.8,1002.7
Екидин,2013-12-05 00:00:00,985.7,1012.5
Екидин,2013-12-06 00:00:00,999.5,1026.7
Екидин,2013-12-07 00:00:00,995.7,1023.2
Екидин,2013-12-08 00:00:00,999.8,1027.8
Екидин,2013-12-09 00:00:00,990.9,1017.8
Екидин,2013-12-10 00:00:00,990.7,1017.4
Екидин,2013-12-11 00:00:00,984.8,1011.4
Екидин,2013-12-12 00:00:00,1000.5,1028.6
Екидин,2013-12-13 00:00:00,1003.2,1031.4
Екидин,2013-12-14 00:00:00,990.8,1017.8
Екидин,2013-12-15 00:00:00,979.9,1006.4
Екидин,2013-12-16 00:00:00,985.6,1012.9
Екидин,2013-12-17 00:00:00,996,1024
Екидин,2013-12-18 00:00:00,1000.1,1028.4
Екидин,2013-12-19 00:00:00,991.2,1018.2
Екидин,2013-12-20 00:00:00,989.9,1016.7
Екидин,2013-12-21 00:00:00,1000,1028.8
Екидин,2013-12-22 00:00:00,1011.9,1041.9
Екидин,2013-12-23 00:00:00,1004.7,1033
Екидин,2013-12-24 00:00:00,1003.2,1030.8
Екидин,2013-12-25 00:00:00,998.9,1025.9
Екидин,2013-12-26 00:00:00,994.4,1021.4
Екидин,2013-12-27 00:00:00,1006.3,1034.6
Екидин,2013-12-28 00:00:00,1009.5,1037.4
Екидин,2013-12-29 00:00:00,1011.1,1038.8
Екидин,2013-12-30 00:00:00,1010.9,1038.9
Екидин,2013-12-31 00:00:00,1006.9,1034.6
Екидин,2014-01-01 00:00:00,1003.5,1031.5
Екидин,2014-01-02 00:00:00,1003.4,1031.2
Екидин,2014-01-03 00:00:00,1000,1028.2
Екидин,2014-01-04 00:00:00,1011.5,1041.8
Екидин,2014-01-05 00:00:00,1019.9,1050.8
Екидин,2014-01-06 00:00:00,1018.5,1049.1
Екидин,2014-01-07 00:00:00,1009.6,1039.1
Екидин,2014-01-08 00:00:00,1002.5,1031
Екидин,2014-01-09 00:00:00,1002.8,1031
Екидин,2014-01-10 00:00:00,1002.4,1030.3
Екидин,2014-01-11 00:00:00,994.4,1021.5
Екидин,2014-01-12 00:00:00,995.8,1022.8
Екидин,2014-01-13 00:00:00,993.3,1020.3
Екидин,2014-01-14 00:00:00,994.9,1021.9
Екидин,2014-01-15 00:00:00,982,1008.5
Екидин,2014-01-16 00:00:00,992,1019.1
Екидин,2014-01-17 00:00:00,1007,1035.1
Екидин,2014-01-18 00:00:00,996.1,1023.5
Екидин,2014-01-19 00:00:00,993.8,1021.2
Екидин,2014-01-20 00:00:00,979.5,1006.3
Екидин,2014-01-21 00:00:00,996.8,1026.1
Екидин,2014-01-22 00:00:00,1004.3,1033.8
Екидин,2014-01-23 00:00:00,1004.7,1034.4
Екидин,2014-01-24 00:00:00,995.6,1024.9
Екидин,2014-01-25 00:00:00,996.3,1024.7
Екидин,2014-01-26 00:00:00,988,1015.6
Екидин,2014-01-27 00:00:00,990.6,1019.4
Екидин,2014-01-28 00:00:00,1001.3,1030.9
Екидин,2014-01-29 00:00:00,993.4,1022.6
Екидин,2014-01-30 00:00:00,993,1021.9
Екидин,2014-01-31 00:00:00,1016.2,1047
Екидин,2014-02-01 00:00:00,1020.7,1051.7
Екидин,2014-02-02 00:00:00,1021.4,1052.1
Екидин,2014-02-03 00:00:00,1015.1,1045.7
Екидин,2014-02-04 00:00:00,1008.5,1038.8
Екидин,2014-02-05 00:00:00,1004.8,1033.9
Екидин,2014-02-06 00:00:00,1001.1,1029.7
Екидин,2014-02-07 00:00:00,995.3,1023.7
Екидин,2014-02-08 00:00:00,998.8,1027.5
Екидин,2014-02-09 00:00:00,1009.9,1039.8
Екидин,2014-02-10 00:00:00,1012.5,1042.9
Екидин,2014-02-11 00:00:00,1010.5,1040.5
Екидин,2014-02-12 00:00:00,1009.5,1038.9
Екидин,2014-02-13 00:00:00,1008.7,1037.6
Екидин,2014-02-14 00:00:00,1005.7,1033.9
Екидин,2014-02-15 00:00:00,1006.4,1034.6
Екидин,2014-02-16 00:00:00,1008.1,1036.8
Екидин,2014-02-17 00:00:00,1001,1029
Екидин,2014-02-18 00:00:00,988.3,1016
Екидин,2014-02-19 00:00:00,983.7,1011
Екидин,2014-02-20 00:00:00,981.2,1007.6
Екидин,2014-02-21 00:00:00,983,1009.4
Екидин,2014-02-22 00:00:00,983.2,1010.7
Екидин,2014-02-23 00:00:00,1010.6,1040.9
Екидин,2014-02-24 00:00:00,1025.3,1056
Екидин,2014-02-25 00:00:00,1019.9,1049.3
Екидин,2014-02-26 00:00:00,1012,1040.8
Екидин,2014-02-27 00:00:00,1004.4,1032.6
Екидин,2014-02-28 00:00:00,1006.6,1034.2
Екидин,2014-03-01 00:00:00,1004.7,1032.2
Екидин,2014-03-02 00:00:00,1008.2,1036.1
Екидин,2014-03-03 00:00:00,1008,1036
Екидин,2014-03-04 00:00:00,1005.6,1033.8
Екидин,2014-03-05 00:00:00,1002,1030
Екидин,2014-03-06 00:00:00,994.2,1022.1
Екидин,2014-03-07 00:00:00,992.6,1020.8
Екидин,2014-03-08 00:00:00,1002,1030.1
Екидин,2014-03-09 00:00:00,1003.9,1031.9
Екидин,2014-03-10 00:00:00,1004.5,1031.8
Екидин,2014-03-11 00:00:00,1003.1,1030.7
Екидин,2014-03-12 00:00:00,995.6,1023.1
Екидин,2014-03-13 00:00:00,979.2,1005.7
Екидин,2014-03-14 00:00:00,974.8,1000.9
Екидин,2014-03-15 00:00:00,990.2,1016.8
Екидин,2014-03-16 00:00:00,995.3,1021.8
Екидин,2014-03-17 00:00:00,993.1,1019.6
Екидин,2014-03-18 00:00:00,978.9,1005
Екидин,2014-03-19 00:00:00,982.9,1009.1
Екидин,2014-03-20 00:00:00,993.1,1019.8
Екидин,2014-03-21 00:00:00,993.9,1020.6
Екидин,2014-03-22 00:00:00,990.3,1016.7
Екидин,2014-03-23 00:00:00,995.9,1022.5
Екидин,2014-03-24 00:00:00,1001.7,1028.5
Екидин,2014-03-25 00:00:00,1007.3,1034.5
Екидин,2014-03-26 00:00:00,1003.2,1030.2
Екидин,2014-03-27 00:00:00,995.5,1022.3
Екидин,2014-03-28 00:00:00,992.5,1018.9
Екидин,2014-03-29 00:00:00,983.1,1008.7
Екидин,2014-03-30 00:00:00,983.2,1008.8
Екидин,2014-03-31 00:00:00,977.3,1002.4
Екидин,2014-04-01 00:00:00,984.9,1011
Екидин,2014-04-02 00:00:00,985.6,1011.9
Екидин,2014-04-03 00:00:00,993.5,1019.9
Екидин,2014-04-04 00:00:00,992.6,1019
Екидин,2014-04-05 00:00:00,999.5,1026.1
Екидин,2014-04-06 00:00:00,987.6,1013.6
Екидин,2014-04-07 00:00:00,986.2,1012.4
Екидин,2014-04-08 00:00:00,995.1,1021.1
Екидин,2014-04-09 00:00:00,984.7,1010.2
Екидин,2014-04-10 00:00:00,977.8,1003.2
Екидин,2014-04-11 00:00:00,993.6,1020
Екидин,2014-04-12 00:00:00,1004.3,1031.1
Екидин,2014-04-13 00:00:00,1008.2,1035.2
Екидин,2014-04-14 00:00:00,1008,1034.6
Екидин,2014-04-15 00:00:00,1006.1,1032.4
Екидин,2014-04-16 00:00:00,1005.4,1031.5
Екидин,2014-04-17 00:00:00,1003.9,1029.7
Екидин,2014-04-18 00:00:00,1000.9,1026.5
Екидин,2014-04-19 00:00:00,997.7,1023.2
Екидин,2014-04-20 00:00:00,993.3,1018.6
Екидин,2014-04-21 00:00:00,988,1013.3
Екидин,2014-04-22 00:00:00,998.5,1024.6
Екидин,2014-04-23 00:00:00,1007.2,1033.7
Екидин,2014-04-24 00:00:00,987.9,1013.4
Екидин,2014-04-25 00:00:00,970.5,995.7
Екидин,2014-04-26 00:00:00,984.2,1010.1
Екидин,2014-04-27 00:00:00,989.9,1015.9
Екидин,2014-04-28 00:00:00,1001.9,1028.3
Екидин,2014-04-29 00:00:00,1004.5,1030.5
Екидин,2014-04-30 00:00:00,999.3,1024.9
Екидин,2014-05-01 00:00:00,989.4,1014.4
Екидин,2014-05-02 00:00:00,988,1012.8
Екидин,2014-05-03 00:00:00,988.1,1012.8
Екидин,2014-05-04 00:00:00,987.8,1012.5
Екидин,2014-05-05 00:00:00,993.5,1018.3
Екидин,2014-05-06 00:00:00,993.8,1018.6
Екидин,2014-05-07 00:00:00,993.2,1017.7
Екидин,2014-05-08 00:00:00,994.7,1019.5
Екидин,2014-05-09 00:00:00,1001.5,1026.9
Екидин,2014-05-10 00:00:00,1002.2,1027.7
Екидин,2014-05-11 00:00:00,1002.4,1027.7
Екидин,2014-05-12 00:00:00,1002.6,1027.7
Екидин,2014-05-13 00:00:00,999.8,1024.5
Екидин,2014-05-14 00:00:00,996.5,1021.1
Екидин,2014-05-15 00:00:00,994.8,1019.4
Екидин,2014-05-16 00:00:00,994.9,1019.5
Екидин,2014-05-17 00:00:00,994.1,1018.5
Екидин,2014-05-18 00:00:00,993.5,1018.2
Екидин,2014-05-19 00:00:00,988.3,1013.5
Екидин,2014-05-20 00:00:00,992.5,1018.1
Екидин,2014-05-21 00:00:00,995.7,1021.5
Екидин,2014-05-22 00:00:00,993.5,1018.6
Екидин,2014-05-23 00:00:00,993.4,1018.1
Екидин,2014-05-24 00:00:00,990.4,1014.8
Екидин,2014-05-25 00:00:00,993.2,1017.8
Екидин,2014-05-26 00:00:00,988.6,1012.9
Екидин,2014-05-27 00:00:00,982.6,1006.6
Екидин,2014-05-28 00:00:00,977.7,1001.9
Екидин,2014-05-29 00:00:00,981.2,1006.2
Екидин,2014-05-30 00:00:00,994.8,1020.4
Екидин,2014-05-31 00:00:00,998.8,1024.2
Екидин,2014-06-01 00:00:00,999.7,1025.1
