МЕТЕОРОЛОГИЧЕСКАЯ БАЗА ДАННЫХ,Unnamed: 1,Unnamed: 2,Unnamed: 3
"Табл. 2.4 Дефицит насыщения, гПа",,,
Станция,Дата,Сред,Макс
Екидин,2018-10-06 00:00:00,6.1,8.2
Екидин,2018-10-07 00:00:00,4.2,7.5
Екидин,2018-10-08 00:00:00,5,9.5
Екидин,2018-10-09 00:00:00,6.4,13.6
Екидин,2018-10-10 00:00:00,6.2,11.6
Екидин,2018-10-11 00:00:00,6.8,13.3
Екидин,2018-10-12 00:00:00,4.2,8.4
Екидин,2018-10-13 00:00:00,1.6,3.4
Екидин,2018-10-14 00:00:00,1.7,3.58
Екидин,2018-10-15 00:00:00,1.2,1.85
Екидин,2018-10-16 00:00:00,1.6,2.9
Екидин,2018-10-17 00:00:00,1.6,2
Екидин,2018-10-18 00:00:00,2.7,4.4
Екидин,2018-10-19 00:00:00,2.8,5.2
Екидин,2018-10-20 00:00:00,5,10.3
Екидин,2018-10-21 00:00:00,5.3,9.5
Екидин,2018-10-22 00:00:00,3.1,5.5
Екидин,2018-10-23 00:00:00,2.5,5.7
Екидин,2018-10-24 00:00:00,3.7,8.9
Екидин,2018-10-25 00:00:00,6.3,12.6
Екидин,2018-10-26 00:00:00,7.7,16.7
Екидин,2018-10-27 00:00:00,6.8,11.6
Екидин,2018-10-28 00:00:00,1.8,3.43
Екидин,2018-10-29 00:00:00,1.7,2.34
Екидин,2018-10-30 00:00:00,1.3,2.34
Екидин,2018-10-31 00:00:00,1.5,2.17
Екидин,2018-11-01 00:00:00,0.99,1.23
Екидин,2018-11-02 00:00:00,1.7,2.33
Екидин,2018-11-03 00:00:00,1.5,2.11
Екидин,2018-11-04 00:00:00,1.8,2.82
Екидин,2018-11-05 00:00:00,2,3.65
Екидин,2018-11-06 00:00:00,1.8,2.37
Екидин,2018-11-07 00:00:00,1.7,2.12
Екидин,2018-11-08 00:00:00,1.7,2.2
Екидин,2018-11-09 00:00:00,1.2,1.54
Екидин,2018-11-10 00:00:00,0.85,1.26
Екидин,2018-11-11 00:00:00,0.7,1.03
Екидин,2018-11-12 00:00:00,0.63,1.22
Екидин,2018-11-13 00:00:00,1,1.75
Екидин,2018-11-14 00:00:00,1.2,2.2
Екидин,2018-11-15 00:00:00,0.98,2.42
Екидин,2018-11-16 00:00:00,0.85,2.3
Екидин,2018-11-17 00:00:00,0.95,2.07
Екидин,2018-11-18 00:00:00,1.8,3.89
Екидин,2018-11-19 00:00:00,1.4,2.64
Екидин,2018-11-20 00:00:00,0.95,1.17
Екидин,2018-11-21 00:00:00,1.1,1.88
Екидин,2018-11-22 00:00:00,0.9,1.33
Екидин,2018-11-23 00:00:00,1.1,1.44
Екидин,2018-11-24 00:00:00,0.86,1.13
Екидин,2018-11-25 00:00:00,0.65,1.02
Екидин,2018-11-26 00:00:00,0.72,1.07
Екидин,2018-11-27 00:00:00,0.74,1.33
Екидин,2018-11-28 00:00:00,1.4,1.97
Екидин,2018-11-29 00:00:00,1.1,1.44
Екидин,2018-11-30 00:00:00,0.37,0.52
Екидин,2018-12-01 00:00:00,0.55,0.77
Екидин,2018-12-02 00:00:00,0.61,1
Екидин,2018-12-03 00:00:00,0.48,0.83
Екидин,2018-12-04 00:00:00,0.64,1.22
Екидин,2018-12-05 00:00:00,0.7,1.32
Екидин,2018-12-06 00:00:00,0.66,0.99
Екидин,2018-12-07 00:00:00,0.54,1.1
Екидин,2018-12-08 00:00:00,0.56,1.02
Екидин,2018-12-09 00:00:00,0.41,0.75
Екидин,2018-12-10 00:00:00,0.35,0.63
Екидин,2018-12-11 00:00:00,0.35,0.61
Екидин,2018-12-12 00:00:00,0.41,0.89
Екидин,2018-12-13 00:00:00,0.49,0.89
Екидин,2018-12-14 00:00:00,0.51,0.81
Екидин,2018-12-15 00:00:00,0.89,1.13
Екидин,2018-12-16 00:00:00,0.74,1.03
Екидин,2018-12-17 00:00:00,0.92,1.33
Екидин,2018-12-18 00:00:00,0.72,1.12
Екидин,2018-12-19 00:00:00,0.62,0.83
Екидин,2018-12-20 00:00:00,0.36,0.49
Екидин,2018-12-21 00:00:00,0.27,0.43
Екидин,2018-12-22 00:00:00,0.23,0.44
Екидин,2018-12-23 00:00:00,0.34,0.67
Екидин,2018-12-24 00:00:00,0.34,0.59
Екидин,2018-12-25 00:00:00,0.44,0.76
Екидин,2018-12-26 00:00:00,0.53,1.07
Екидин,2018-12-27 00:00:00,0.72,1.09
Екидин,2018-12-28 00:00:00,1,1.33
Екидин,2018-12-29 00:00:00,1.2,1.34
Екидин,2018-12-30 00:00:00,0.74,1.03
Екидин,2018-12-31 00:00:00,0.54,0.87
Екидин,2019-01-01 00:00:00,0.61,0.84
Екидин,2019-01-02 00:00:00,0.68,0.82
Екидин,2019-01-03 00:00:00,0.33,0.55
Екидин,2019-01-04 00:00:00,0.3,0.5
Екидин,2019-01-05 00:00:00,0.48,1.12
Екидин,2019-01-06 00:00:00,0.55,1.02
Екидин,2019-01-07 00:00:00,1.1,1.55
Екидин,2019-01-08 00:00:00,0.91,1.23
Екидин,2019-01-09 00:00:00,0.56,1.03
Екидин,2019-01-10 00:00:00,0.32,0.56
Екидин,2019-01-11 00:00:00,0.42,0.73
Екидин,2019-01-12 00:00:00,0.48,0.65
Екидин,2019-01-13 00:00:00,0.96,1.34
Екидин,2019-01-14 00:00:00,1.4,1.65
Екидин,2019-01-15 00:00:00,1,1.34
Екидин,2019-01-16 00:00:00,1.2,1.66
Екидин,2019-01-17 00:00:00,1.3,1.88
Екидин,2019-01-18 00:00:00,1.4,1.98
Екидин,2019-01-19 00:00:00,1.5,2.11
Екидин,2019-01-20 00:00:00,1.4,1.77
Екидин,2019-01-21 00:00:00,0.97,1.32
Екидин,2019-01-22 00:00:00,0.63,1.02
Екидин,2019-01-23 00:00:00,0.77,1.33
Екидин,2019-01-24 00:00:00,0.64,1.13
Екидин,2019-01-25 00:00:00,0.64,1.43
Екидин,2019-01-26 00:00:00,0.81,1.03
Екидин,2019-01-27 00:00:00,0.38,0.69
Екидин,2019-01-28 00:00:00,0.73,0.95
Екидин,2019-01-29 00:00:00,1.2,1.6
Екидин,2019-01-30 00:00:00,1.1,1.31
Екидин,2019-01-31 00:00:00,0.67,1.02
Екидин,2019-02-01 00:00:00,0.4,0.78
Екидин,2019-02-02 00:00:00,0.49,1.02
Екидин,2019-02-03 00:00:00,0.49,0.97
Екидин,2019-02-04 00:00:00,0.49,0.9
Екидин,2019-02-05 00:00:00,0.37,0.56
Екидин,2019-02-06 00:00:00,0.21,0.39
Екидин,2019-02-07 00:00:00,0.29,0.52
Екидин,2019-02-08 00:00:00,0.47,0.89
Екидин,2019-02-09 00:00:00,0.64,0.93
Екидин,2019-02-10 00:00:00,0.29,0.52
Екидин,2019-02-11 00:00:00,0.31,0.71
Екидин,2019-02-12 00:00:00,0.37,0.92
Екидин,2019-02-13 00:00:00,0.47,0.97
Екидин,2019-02-14 00:00:00,0.61,1.52
Екидин,2019-02-15 00:00:00,0.61,0.93
Екидин,2019-02-16 00:00:00,0.78,1.13
Екидин,2019-02-17 00:00:00,0.71,1.03
Екидин,2019-02-18 00:00:00,0.69,1.13
Екидин,2019-02-19 00:00:00,0.94,1.1
Екидин,2019-02-20 00:00:00,0.86,0.93
Екидин,2019-02-21 00:00:00,0.68,0.82
Екидин,2019-02-22 00:00:00,0.82,1.24
Екидин,2019-02-23 00:00:00,0.79,1.23
Екидин,2019-02-24 00:00:00,0.57,0.92
Екидин,2019-02-25 00:00:00,0.6,1.11
Екидин,2019-02-26 00:00:00,0.82,1.13
Екидин,2019-02-27 00:00:00,0.96,1.33
Екидин,2019-02-28 00:00:00,0.83,1.03
Екидин,2019-03-01 00:00:00,0.65,1.11
Екидин,2019-03-02 00:00:00,1.2,1.69
Екидин,2019-03-03 00:00:00,0.92,1.21
Екидин,2019-03-04 00:00:00,1,1.12
Екидин,2019-03-05 00:00:00,0.84,1.02
Екидин,2019-03-06 00:00:00,1.3,1.66
Екидин,2019-03-07 00:00:00,1.1,1.99
Екидин,2019-03-08 00:00:00,0.96,1.42
Екидин,2019-03-09 00:00:00,1.1,2.22
Екидин,2019-03-10 00:00:00,0.85,1.55
Екидин,2019-03-11 00:00:00,1.3,2.12
Екидин,2019-03-12 00:00:00,1.4,2.19
Екидин,2019-03-13 00:00:00,1.3,2.07
Екидин,2019-03-14 00:00:00,1.6,2.36
Екидин,2019-03-15 00:00:00,1.5,1.86
Екидин,2019-03-16 00:00:00,0.86,1.43
Екидин,2019-03-17 00:00:00,1.4,2.33
Екидин,2019-03-18 00:00:00,2.1,2.87
Екидин,2019-03-19 00:00:00,1.7,2.81
Екидин,2019-03-20 00:00:00,1.7,2.97
Екидин,2019-03-21 00:00:00,2,3.75
Екидин,2019-03-22 00:00:00,2.2,3.53
Екидин,2019-03-23 00:00:00,2.4,4.5
Екидин,2019-03-24 00:00:00,1.8,4.7
Екидин,2019-03-25 00:00:00,2.8,5.7
Екидин,2019-03-26 00:00:00,2.1,3.7
Екидин,2019-03-27 00:00:00,2.3,4.6
Екидин,2019-03-28 00:00:00,2.2,2.4
Екидин,2019-03-29 00:00:00,2.2,2.72
Екидин,2019-03-30 00:00:00,3.3,6.6
Екидин,2019-03-31 00:00:00,1.6,3
Екидин,2019-04-01 00:00:00,2.9,5.3
Екидин,2019-04-02 00:00:00,3.4,6.7
Екидин,2019-04-03 00:00:00,3.8,5.8
Екидин,2019-04-04 00:00:00,2.3,3.7
Екидин,2019-04-05 00:00:00,2,2.7
Екидин,2019-04-06 00:00:00,2,2.6
Екидин,2019-04-07 00:00:00,2.8,5.1
Екидин,2019-04-08 00:00:00,5,11.1
Екидин,2019-04-09 00:00:00,5.8,11.6
Екидин,2019-04-10 00:00:00,5.3,10.8
Екидин,2019-04-11 00:00:00,6,10.8
Екидин,2019-04-12 00:00:00,6,13.4
Екидин,2019-04-13 00:00:00,7.5,14.9
Екидин,2019-04-14 00:00:00,5.8,12
Екидин,2019-04-15 00:00:00,2.9,4.3
Екидин,2019-04-16 00:00:00,2.7,4.7
Екидин,2019-04-17 00:00:00,3.3,7.8
Екидин,2019-04-18 00:00:00,2.1,3.84
Екидин,2019-04-19 00:00:00,1.5,2.39
Екидин,2019-04-20 00:00:00,2.5,4.94
Екидин,2019-04-21 00:00:00,3.6,7.4
Екидин,2019-04-22 00:00:00,4.2,7.6
Екидин,2019-04-23 00:00:00,5,10.1
Екидин,2019-04-24 00:00:00,5.8,11.5
Екидин,2019-04-25 00:00:00,5.3,9
Екидин,2019-04-26 00:00:00,3.9,5.9
Екидин,2019-04-27 00:00:00,3.6,6.5
Екидин,2019-04-28 00:00:00,6.5,14.9
Екидин,2019-04-29 00:00:00,8.7,15
Екидин,2019-04-30 00:00:00,2.6,6.5
Екидин,2019-05-01 00:00:00,2.4,4.4
Екидин,2019-05-02 00:00:00,3.5,6.1
Екидин,2019-05-03 00:00:00,4.9,11.2
Екидин,2019-05-04 00:00:00,7.1,15.2
Екидин,2019-05-05 00:00:00,8.5,18.4
Екидин,2019-05-06 00:00:00,11.9,22.5
Екидин,2019-05-07 00:00:00,12.4,24.1
Екидин,2019-05-08 00:00:00,14.5,26.4
Екидин,2019-05-09 00:00:00,14.9,28.1
Екидин,2019-05-10 00:00:00,15.7,29.2
Екидин,2019-05-11 00:00:00,16.1,28.6
Екидин,2019-05-12 00:00:00,15.7,29.3
Екидин,2019-05-13 00:00:00,14.8,25.7
Екидин,2019-05-14 00:00:00,15.1,28.4
Екидин,2019-05-15 00:00:00,7,11.3
Екидин,2019-05-16 00:00:00,8.3,16.5
Екидин,2019-05-17 00:00:00,10.7,21
Екидин,2019-05-18 00:00:00,7.5,12.6
Екидин,2019-05-19 00:00:00,7.2,15.4
Екидин,2019-05-20 00:00:00,7.6,14.4
Екидин,2019-05-21 00:00:00,5.6,9.7
Екидин,2019-05-22 00:00:00,7,10.3
Екидин,2019-05-23 00:00:00,8.6,16.1
Екидин,2019-05-24 00:00:00,11.4,21.2
Екидин,2019-05-25 00:00:00,7.5,11.9
Екидин,2019-05-26 00:00:00,7.2,13.7
Екидин,2019-05-27 00:00:00,12.1,25.4
Екидин,2019-05-28 00:00:00,18.5,32.2
Екидин,2019-05-29 00:00:00,19.9,34.3
Екидин,2019-05-30 00:00:00,18.4,28.7
Екидин,2019-05-31 00:00:00,17.9,31.5
Екидин,2019-06-01 00:00:00,21.2,36.1
Екидин,2019-06-02 00:00:00,20.2,32.2
Екидин,2019-06-03 00:00:00,18.1,27.3
Екидин,2019-06-04 00:00:00,18.7,33.9
Екидин,2019-06-05 00:00:00,9,15.1
Екидин,2019-06-06 00:00:00,7.9,17
Екидин,2019-06-07 00:00:00,7.7,11.8
Екидин,2019-06-08 00:00:00,8.1,13.7
Екидин,2019-06-09 00:00:00,8.8,13.9
Екидин,2019-06-10 00:00:00,12.5,20.9
Екидин,2019-06-11 00:00:00,15.6,29.2
Екидин,2019-06-12 00:00:00,17.9,32.6
Екидин,2019-06-13 00:00:00,19.5,36
Екидин,2019-06-14 00:00:00,8,15.1
Екидин,2019-06-15 00:00:00,7.9,11.8
Екидин,2019-06-16 00:00:00,9.9,18.8
Екидин,2019-06-17 00:00:00,14.6,24
Екидин,2019-06-18 00:00:00,12.2,21.9
Екидин,2019-06-19 00:00:00,12.7,21.7
Екидин,2019-06-20 00:00:00,16.7,28.9
Екидин,2019-06-21 00:00:00,19.9,33.5
Екидин,2019-06-22 00:00:00,19.9,31.5
Екидин,2019-06-23 00:00:00,16,25.9
Екидин,2019-06-24 00:00:00,24.6,44.1
Екидин,2019-06-25 00:00:00,32.2,55.8
Екидин,2019-06-26 00:00:00,21.6,33.2
Екидин,2019-06-27 00:00:00,14.8,24.8
Екидин,2019-06-28 00:00:00,15.5,24.2
Екидин,2019-06-29 00:00:00,16.3,27.3
Екидин,2019-06-30 00:00:00,22.7,42.2
Екидин,2019-07-01 00:00:00,24.8,50.5
Екидин,2019-07-02 00:00:00,12,21.6
Екидин,2019-07-03 00:00:00,5.6,10.3
Екидин,2019-07-04 00:00:00,15,28.9
Екидин,2019-07-05 00:00:00,18.7,30.3
Екидин,2019-07-06 00:00:00,22.5,36.2
Екидин,2019-07-07 00:00:00,16.8,28.1
Екидин,2019-07-08 00:00:00,22.9,39.3
Екидин,2019-07-09 00:00:00,22.3,35.7
Екидин,2019-07-10 00:00:00,23,37.4
Екидин,2019-07-11 00:00:00,30.1,46.7
Екидин,2019-07-12 00:00:00,34,52.8
Екидин,2019-07-13 00:00:00,31.2,48.2
Екидин,2019-07-14 00:00:00,31.3,48.8
Екидин,2019-07-15 00:00:00,35.5,56.8
Екидин,2019-07-16 00:00:00,25.6,39.2
Екидин,2019-07-17 00:00:00,22.4,39
Екидин,2019-07-18 00:00:00,25.1,41.3
Екидин,2019-07-19 00:00:00,27.6,44.4
Екидин,2019-07-20 00:00:00,29.5,49.4
Екидин,2019-07-21 00:00:00,33.3,49.1
Екидин,2019-07-22 00:00:00,20.6,32
Екидин,2019-07-23 00:00:00,18.3,28.3
Екидин,2019-07-24 00:00:00,19.5,32.2
Екидин,2019-07-25 00:00:00,18.5,31.9
Екидин,2019-07-26 00:00:00,14.9,24.2
Екидин,2019-07-27 00:00:00,20.6,35.9
Екидин,2019-07-28 00:00:00,24,36.4
Екидин,2019-07-29 00:00:00,14.9,26.6
Екидин,2019-07-30 00:00:00,20.9,36.3
Екидин,2019-07-31 00:00:00,25.6,42.7
Екидин,2019-08-01 00:00:00,20.7,37.9
Екидин,2019-08-02 00:00:00,10.7,19.6
Екидин,2019-08-03 00:00:00,14.5,27
Екидин,2019-08-04 00:00:00,16,27.6
Екидин,2019-08-05 00:00:00,20.6,40.2
Екидин,2019-08-06 00:00:00,25.4,47.6
Екидин,2019-08-07 00:00:00,15.9,25.9
Екидин,2019-08-08 00:00:00,15,23.3
Екидин,2019-08-09 00:00:00,14.2,23.3
Екидин,2019-08-10 00:00:00,19.5,36.5
Екидин,2019-08-11 00:00:00,23.3,38.8
Екидин,2019-08-12 00:00:00,24.3,41.7
Екидин,2019-08-13 00:00:00,9.9,14.8
Екидин,2019-08-14 00:00:00,8.2,14.2
Екидин,2019-08-15 00:00:00,11.2,18.4
Екидин,2019-08-16 00:00:00,13.1,24.5
Екидин,2019-08-17 00:00:00,15.1,27.2
Екидин,2019-08-18 00:00:00,17.4,32
Екидин,2019-08-19 00:00:00,22.8,41.1
Екидин,2019-08-20 00:00:00,18.5,30
Екидин,2019-08-21 00:00:00,19.6,36.4
Екидин,2019-08-22 00:00:00,11.3,18.1
Екидин,2019-08-23 00:00:00,12,22.3
Екидин,2019-08-24 00:00:00,15,28.7
Екидин,2019-08-25 00:00:00,19.4,37.4
Екидин,2019-08-26 00:00:00,18.8,37.3
Екидин,2019-08-27 00:00:00,9.7,15.6
Екидин,2019-08-28 00:00:00,11.9,24.5
Екидин,2019-08-29 00:00:00,10.1,15.1
Екидин,2019-08-30 00:00:00,5.1,6.7
Екидин,2019-08-31 00:00:00,4.5,7.3
Екидин,2019-09-01 00:00:00,4.5,9.1
Екидин,2019-09-02 00:00:00,5.3,10.5
Екидин,2019-09-03 00:00:00,5.8,12
Екидин,2019-09-04 00:00:00,4.8,12.6
Екидин,2019-09-05 00:00:00,2.2,3.4
Екидин,2019-09-06 00:00:00,2.4,3.2
Екидин,2019-09-07 00:00:00,3.4,4.2
Екидин,2019-09-08 00:00:00,2.9,4.8
Екидин,2019-09-09 00:00:00,2.6,4.9
Екидин,2019-09-10 00:00:00,4.9,10.2
Екидин,2019-09-11 00:00:00,5.9,11.5
Екидин,2019-09-12 00:00:00,6.3,12.2
Екидин,2019-09-13 00:00:00,8.1,17.5
Екидин,2019-09-14 00:00:00,9.3,19.7
Екидин,2019-09-15 00:00:00,10.3,19.5
Екидин,2019-09-16 00:00:00,9.6,20.4
Екидин,2019-09-17 00:00:00,11.2,20.3
Екидин,2019-09-18 00:00:00,9.6,13.5
Екидин,2019-09-19 00:00:00,12.2,22.7
Екидин,2019-09-20 00:00:00,9,14.5
Екидин,2019-09-21 00:00:00,10.5,24.7
Екидин,2019-09-22 00:00:00,7.1,16.1
Екидин,2019-09-23 00:00:00,5.1,10.2
Екидин,2019-09-24 00:00:00,4.8,9.7
Екидин,2019-09-25 00:00:00,4.7,10.8
Екидин,2019-09-26 00:00:00,5.4,10
Екидин,2019-09-27 00:00:00,2.5,5.3
Екидин,2019-09-28 00:00:00,3.4,6.9
Екидин,2019-09-29 00:00:00,3.5,6.1
Екидин,2019-09-30 00:00:00,2.6,5.8
Екидин,2019-10-01 00:00:00,3.3,8.3
Екидин,2019-10-02 00:00:00,5.7,11.8
Екидин,2019-10-03 00:00:00,5.4,13.6
Екидин,2019-10-04 00:00:00,5.6,14.6
Екидин,2019-10-05 00:00:00,6.5,17.8
Екидин,2019-10-06 00:00:00,8.4,21
Екидин,2019-10-07 00:00:00,9.8,22.8
Екидин,2019-10-08 00:00:00,7.7,18.6
Екидин,2019-10-09 00:00:00,7.7,19.8
Екидин,2019-10-10 00:00:00,8.3,16.3
Екидин,2019-10-11 00:00:00,2.5,5.1
Екидин,2019-10-12 00:00:00,2.9,7.7
Екидин,2019-10-13 00:00:00,5.1,10.1
Екидин,2019-10-14 00:00:00,3.8,8
Екидин,2019-10-15 00:00:00,3.3,6
Екидин,2019-10-16 00:00:00,3.2,6.2
Екидин,2019-10-17 00:00:00,2.1,3.93
Екидин,2019-10-18 00:00:00,2.7,5.5
Екидин,2019-10-19 00:00:00,4.6,9.5
Екидин,2019-10-20 00:00:00,2.5,3.66
Екидин,2019-10-21 00:00:00,2.8,6.39
Екидин,2019-10-22 00:00:00,2.7,6.7
Екидин,2019-10-23 00:00:00,3.3,7.3
Екидин,2019-10-24 00:00:00,5.4,8.8
Екидин,2019-10-25 00:00:00,3.2,7
Екидин,2019-10-26 00:00:00,3.2,7.1
Екидин,2019-10-27 00:00:00,4.7,11.4
Екидин,2019-10-28 00:00:00,6.2,10.6
Екидин,2019-10-29 00:00:00,7.6,12.1
Екидин,2019-10-30 00:00:00,6.5,14.6
Екидин,2019-10-31 00:00:00,4.7,11
Екидин,2019-11-01 00:00:00,2.4,3.4
Екидин,2019-11-02 00:00:00,2.3,3.36
Екидин,2019-11-03 00:00:00,2.7,3.92
Екидин,2019-11-04 00:00:00,1.2,1.88
Екидин,2019-11-05 00:00:00,1.2,1.43
Екидин,2019-11-06 00:00:00,2.1,3.28
Екидин,2019-11-07 00:00:00,2.1,4.2
Екидин,2019-11-08 00:00:00,2.7,4.9
Екидин,2019-11-09 00:00:00,2.7,5
Екидин,2019-11-10 00:00:00,1.5,2.55
Екидин,2019-11-11 00:00:00,1.6,3.84
Екидин,2019-11-12 00:00:00,2,5.48
Екидин,2019-11-13 00:00:00,2.1,5.52
Екидин,2019-11-14 00:00:00,1.2,1.61
Екидин,2019-11-15 00:00:00,1.5,2.4
Екидин,2019-11-16 00:00:00,2.5,3.92
Екидин,2019-11-17 00:00:00,2.1,4.53
Екидин,2019-11-18 00:00:00,1.5,2.58
Екидин,2019-11-19 00:00:00,0.82,1.11
Екидин,2019-11-20 00:00:00,0.38,0.64
Екидин,2019-11-21 00:00:00,0.39,0.75
Екидин,2019-11-22 00:00:00,0.57,1.38
Екидин,2019-11-23 00:00:00,0.67,1.81
Екидин,2019-11-24 00:00:00,0.7,1.03
Екидин,2019-11-25 00:00:00,0.55,0.73
Екидин,2019-11-26 00:00:00,0.5,0.73
Екидин,2019-11-27 00:00:00,0.69,1.03
Екидин,2019-11-28 00:00:00,0.51,0.73
Екидин,2019-11-29 00:00:00,0.44,1.02
Екидин,2019-11-30 00:00:00,0.71,1.96
Екидин,2019-12-01 00:00:00,1.7,2.53
Екидин,2019-12-02 00:00:00,1.4,1.88
Екидин,2019-12-03 00:00:00,0.98,1.21
Екидин,2019-12-04 00:00:00,0.89,1.36
Екидин,2019-12-05 00:00:00,0.75,1
Екидин,2019-12-06 00:00:00,0.83,1.12
Екидин,2019-12-07 00:00:00,1.1,1.21
Екидин,2019-12-08 00:00:00,1.1,1.32
Екидин,2019-12-09 00:00:00,0.43,0.73
Екидин,2019-12-10 00:00:00,0.59,1.03
Екидин,2019-12-11 00:00:00,0.88,1.38
Екидин,2019-12-12 00:00:00,0.69,1.26
Екидин,2019-12-13 00:00:00,0.96,1.2
Екидин,2019-12-14 00:00:00,0.61,0.84
Екидин,2019-12-15 00:00:00,0.52,0.91
Екидин,2019-12-16 00:00:00,0.67,1.41
Екидин,2019-12-17 00:00:00,0.67,1.63
Екидин,2019-12-18 00:00:00,0.78,0.83
Екидин,2019-12-19 00:00:00,0.88,1.03
Екидин,2019-12-20 00:00:00,1.1,1.31
Екидин,2019-12-21 00:00:00,0.93,1.21
Екидин,2019-12-22 00:00:00,0.57,0.67
Екидин,2019-12-23 00:00:00,0.36,0.43
Екидин,2019-12-24 00:00:00,0.42,0.71
Екидин,2019-12-25 00:00:00,0.53,1.07
Екидин,2019-12-26 00:00:00,0.78,1.23
Екидин,2019-12-27 00:00:00,1.5,1.98
Екидин,2019-12-28 00:00:00,1.1,1.55
Екидин,2019-12-29 00:00:00,0.96,1.21
Екидин,2019-12-30 00:00:00,0.61,0.72
Екидин,2019-12-31 00:00:00,0.67,0.93
Екидин,2020-01-01 00:00:00,1.2,1.43
Екидин,2020-01-02 00:00:00,1.2,1.37
Екидин,2020-01-03 00:00:00,1.3,1.77
Екидин,2020-01-04 00:00:00,1.2,1.32
Екидин,2020-01-05 00:00:00,1.2,1.55
Екидин,2020-01-06 00:00:00,0.92,1.43
Екидин,2020-01-07 00:00:00,1,1.44
Екидин,2020-01-08 00:00:00,0.66,0.83
Екидин,2020-01-09 00:00:00,0.44,0.59
Екидин,2020-01-10 00:00:00,0.46,0.85
Екидин,2020-01-11 00:00:00,0.55,0.96
Екидин,2020-01-12 00:00:00,0.31,0.47
Екидин,2020-01-13 00:00:00,0.53,0.82
Екидин,2020-01-14 00:00:00,0.81,1.11
Екидин,2020-01-15 00:00:00,0.98,1.12
Екидин,2020-01-16 00:00:00,0.74,0.93
Екидин,2020-01-17 00:00:00,1,1.12
Екидин,2020-01-18 00:00:00,0.93,1.03
Екидин,2020-01-19 00:00:00,0.83,1.02
Екидин,2020-01-20 00:00:00,0.94,1.23
Екидин,2020-01-21 00:00:00,0.84,0.93
Екидин,2020-01-22 00:00:00,0.92,1.02
Екидин,2020-01-23 00:00:00,1,1.09
Екидин,2020-01-24 00:00:00,0.9,0.99
Екидин,2020-01-25 00:00:00,0.75,1.02
Екидин,2020-01-26 00:00:00,0.8,1.02
Екидин,2020-01-27 00:00:00,0.96,1.1
Екидин,2020-01-28 00:00:00,0.78,0.92
Екидин,2020-01-29 00:00:00,0.29,0.45
Екидин,2020-01-30 00:00:00,0.47,0.6
Екидин,2020-01-31 00:00:00,0.59,1.02
Екидин,2020-02-01 00:00:00,0.86,1.23
Екидин,2020-02-02 00:00:00,0.55,0.93
Екидин,2020-02-03 00:00:00,0.73,1.12
Екидин,2020-02-04 00:00:00,0.96,1.12
Екидин,2020-02-05 00:00:00,1.4,1.9
Екидин,2020-02-06 00:00:00,0.96,1.23
Екидин,2020-02-07 00:00:00,1.5,1.91
Екидин,2020-02-08 00:00:00,1.6,2.23
Екидин,2020-02-09 00:00:00,0.88,1.13
Екидин,2020-02-10 00:00:00,0.45,0.66
Екидин,2020-02-11 00:00:00,0.55,1.01
Екидин,2020-02-12 00:00:00,0.74,1.21
Екидин,2020-02-13 00:00:00,0.81,1.23
Екидин,2020-02-14 00:00:00,0.98,1.32
Екидин,2020-02-15 00:00:00,1.2,2
Екидин,2020-02-16 00:00:00,1,1.23
Екидин,2020-02-17 00:00:00,0.67,0.93
Екидин,2020-02-18 00:00:00,0.51,0.76
Екидин,2020-02-19 00:00:00,0.9,1.13
Екидин,2020-02-20 00:00:00,0.96,1.54
Екидин,2020-02-21 00:00:00,0.97,1.44
Екидин,2020-02-22 00:00:00,1.1,1.44
Екидин,2020-02-23 00:00:00,0.7,1.33
Екидин,2020-02-24 00:00:00,0.84,1.43
Екидин,2020-02-25 00:00:00,1,1.84
Екидин,2020-02-26 00:00:00,1.4,1.6
Екидин,2020-02-27 00:00:00,1.1,1.43
Екидин,2020-02-28 00:00:00,1.3,2.26
Екидин,2020-02-29 00:00:00,1.6,2.25
Екидин,2020-03-01 00:00:00,1.5,2.3
Екидин,2020-03-02 00:00:00,1.1,1.21
Екидин,2020-03-03 00:00:00,0.72,1.33
Екидин,2020-03-04 00:00:00,1.1,2.78
Екидин,2020-03-05 00:00:00,1.3,2.42
Екидин,2020-03-06 00:00:00,0.93,1.41
Екидин,2020-03-07 00:00:00,0.79,1.73
Екидин,2020-03-08 00:00:00,0.98,2.62
Екидин,2020-03-09 00:00:00,1.3,3.36
Екидин,2020-03-10 00:00:00,1.4,2.47
Екидин,2020-03-11 00:00:00,1.8,2.91
Екидин,2020-03-12 00:00:00,1.7,3.15
Екидин,2020-03-13 00:00:00,1.8,3.71
Екидин,2020-03-14 00:00:00,2,3.62
Екидин,2020-03-15 00:00:00,2.3,3.82
Екидин,2020-03-16 00:00:00,2.5,4.6
Екидин,2020-03-17 00:00:00,1.6,2.62
Екидин,2020-03-18 00:00:00,1.6,3.53
Екидин,2020-03-19 00:00:00,2,4.53
Екидин,2020-03-20 00:00:00,2.5,6.1
Екидин,2020-03-21 00:00:00,1.9,2.96
Екидин,2020-03-22 00:00:00,2.2,4.6
Екидин,2020-03-23 00:00:00,1.9,3.99
Екидин,2020-03-24 00:00:00,1.7,2.9
Екидин,2020-03-25 00:00:00,1.8,3.57
Екидин,2020-03-26 00:00:00,2.5,5.54
Екидин,2020-03-27 00:00:00,3.3,8.3
